,date,observer,station,latitude,longitude,row(0-3119),column(0-2599),altitude,temperature,penalty,location,distance
3453,2018-01-04 00:00:00,1,66421,34.6817,134.2067,1358,976,10,-2.26,0,邑久町虫明,4.8166074567862795e-05
3454,2018-01-04 00:00:00,1,66446,34.59,133.7683,1369,941,3,0.27,0,南町,3.3122108051107927e-07
3455,2018-01-04 00:00:00,1,66481,34.5017,133.495,1379,919,0,-0.34,0,平成町,2.47940211236536e-05
3456,2018-01-04 00:00:00,1,66501,34.4867,133.95,1381,955,2,0.24,0,築港,4.001379056802682e-05
3457,2018-01-04 00:00:00,1,67016,35.0333,132.9017,1316,872,570,-6.24,0,高野町新市,0.00015149098683971002
3458,2018-01-04 00:00:00,1,67106,34.8117,132.85,1342,868,159,-1.33,0,三次町,1.474927080249299e-05
3459,2018-01-04 00:00:00,1,67116,34.86,133.0233,1336,881,300,-3.01,0,本町,1.635577091371517e-05
3460,2018-01-04 00:00:00,1,67151,34.7683,132.4633,1347,837,399,-0.41,0,大朝,1.941659956912514e-06
3461,2018-01-04 00:00:00,1,67191,34.7633,133.2783,1348,902,510,-5.76,0,油木,0.00010209166117934273
3462,2018-01-04 00:00:00,1,67212,34.61,132.32,1366,825,210,0.82,0,加計,2.5145824586552347e-05
3463,2018-01-04 00:00:00,1,67292,34.545,132.53,1374,842,70,1.6,0,三入,4.249426082722547e-05
3464,2018-01-04 00:00:00,1,67316,34.5833,133.05,1370,884,350,-4.35,0,本郷,8.556308617288218e-06
3465,2018-01-04 00:00:00,1,67326,34.5617,133.2317,1372,898,70,0.24,0,土生町,4.2777566142106625e-05
3466,2018-01-04 00:00:00,1,67376,34.4167,132.7,1389,855,224,-1.63,0,八本松町原,1.3534869444773923e-06
3467,2018-01-04 00:00:00,1,67386,34.435,132.9183,1387,873,331,0.09,0,本郷町善入寺,0.00019580310083979459
3468,2018-01-04 00:00:00,1,67401,34.4467,133.2467,1386,899,2,-0.12,0,高西町,1.9823491191410005e-05
3469,2018-01-04 00:00:00,1,67421,34.365,132.19,1396,815,317,-0.78,0,津田,0.00015940539533941222
3470,2018-01-04 00:00:00,1,67437,34.3983,132.4617,1392,836,4,3.71,0,基町,1.7337226234719116e-05
3471,2018-01-04 00:00:00,1,67461,34.33,132.9817,1400,878,5,0.48,0,忠海床浦,3.898413055681144e-06
3472,2018-01-04 00:00:00,1,67471,34.2783,133.1233,1406,889,3,2.03,0,瀬戸田町御寺,2.3388369080590902e-05
3473,2018-01-04 00:00:00,1,67496,34.2217,132.22,1413,817,1,2.42,0,立戸,1.0378166765581782e-05
3474,2018-01-04 00:00:00,1,67511,34.24,132.55,1411,844,4,3.98,0,築地町,3.7751768273444025e-06
3475,2018-01-04 00:00:00,1,67576,34.165,132.7483,1420,859,48,3.05,0,蒲刈町大浦,0.00021572861172862245
3476,2018-01-04 00:00:00,1,68022,36.2033,133.3333,1175,906,27,1.3,0,西町（大城の三）,1.4004864877269592e-06
3477,2018-01-04 00:00:00,1,68046,36.1783,133.3233,1178,905,80,0.52,0,岬町（風の松）,1.5780418767687017e-06
3478,2018-01-04 00:00:00,1,68056,36.0967,133.0967,1188,887,3,2.74,0,海士（中里）,1.1868170191409814e-05
3479,2018-01-04 00:00:00,1,68091,35.52,133.0217,1257,881,5,2.43,0,鹿島町北講武（尾坂）,1.6630007395461547e-05
3480,2018-01-04 00:00:00,1,68121,35.4133,132.89,1270,871,2,1.59,0,斐川町荘原（新田下）,5.192852060512392e-05
3481,2018-01-04 00:00:00,1,68132,35.4567,133.065,1265,885,17,2.86,0,新雑賀町,3.647033210124135e-07
3482,2018-01-04 00:00:00,1,68156,35.3317,132.73,1280,858,20,0.53,0,芦渡町,1.1311256734946249e-05
3483,2018-01-04 00:00:00,1,68246,35.19,132.4967,1297,839,30,1.32,0,大田町大田（昭和町）,3.539888164222544e-05
3484,2018-01-04 00:00:00,1,68261,35.1967,132.815,1296,865,215,-1.22,0,掛合町掛合（上佐中）,1.7772298765579735e-05
3485,2018-01-04 00:00:00,1,68276,35.1733,133.1033,1299,888,369,-1.94,0,稲原（稲田）,5.7282930432814175e-06
3486,2018-01-04 00:00:00,1,68306,35.0017,132.7117,1319,856,444,-2.8,0,下赤名（千束）,1.5992707901318512e-05
3487,2018-01-04 00:00:00,1,68351,34.9767,132.4917,1322,839,132,0.6,0,川下（上三島）,3.471025869168244e-05
3488,2018-01-04 00:00:00,1,68376,34.8967,132.07,1332,805,19,2.56,0,港町,1.2204138475383152e-05
3489,2018-01-04 00:00:00,1,68401,34.8533,132.53,1337,842,327,-0.76,0,鱒渕,5.856825175334452e-05
3490,2018-01-04 00:00:00,1,68431,34.7767,132.1083,1346,808,380,-0.88,0,弥栄町長安本郷（寺組）,2.2630488643815087e-06
3491,2018-01-04 00:00:00,1,68456,34.675,131.79,1359,783,54,2.04,0,高津町（持石）,4.972063930884394e-05
3492,2018-01-04 00:00:00,1,68462,34.6767,131.8433,1358,787,4,2.99,0,あけぼの本町,1.543346006505112e-06
3493,2018-01-04 00:00:00,1,68516,34.4617,131.77,1384,781,165,0.39,0,森村,2.999638130240274e-05
3494,2018-01-04 00:00:00,1,68541,34.3917,131.8933,1392,791,250,0.04,0,七日市,4.569766255566624e-05
3495,2018-01-04 00:00:00,1,69006,35.5433,133.235,1254,898,2,3.38,0,中町,9.84745672983403e-07
3496,2018-01-04 00:00:00,1,69021,35.5233,133.5667,1257,925,15,2.64,0,塩津（中尾）,1.2403973284186657e-05
3497,2018-01-04 00:00:00,1,69041,35.52,133.9967,1257,959,13,0.98,0,青谷町青谷（本町）,8.2785665064687e-06
3498,2018-01-04 00:00:00,1,69052,35.53,134.165,1256,973,15,3.8,0,湖山町西,8.341940567297822e-05
3499,2018-01-04 00:00:00,1,69061,35.5583,134.36,1253,988,19,0.29,0,宇治,8.772499999957157e-06
3500,2018-01-04 00:00:00,1,69076,35.4333,133.3383,1268,907,7,1.4,0,日ノ出町,7.054691864401647e-06
3501,2018-01-04 00:00:00,1,69101,35.4733,133.8383,1263,947,8,0.21,0,穴窪,8.692696456979476e-06
3502,2018-01-04 00:00:00,1,69122,35.4867,134.2383,1261,979,7,1.31,0,吉方,2.781048956899689e-06
3503,2018-01-04 00:00:00,1,69246,35.2633,134.24,1288,979,182,0.06,0,智頭（上市場）,1.6501045700200486e-07
3504,2018-01-04 00:00:00,1,69271,35.1867,133.23,1297,898,490,-4.45,0,茶屋,6.00304383459704e-05
3505,2018-01-04 00:00:00,1,71066,34.0233,133.795,1437,943,214,-2.18,0,池田町シンヤマ,1.2626869138142111e-06
3506,2018-01-04 00:00:00,1,71087,34.04,134.1567,1435,972,160,-0.68,0,穴吹町口山（馬内）,5.922562086468585e-06
3507,2018-01-04 00:00:00,1,71106,34.0667,134.5733,1431,1005,2,3.9,0,大和町,8.047354222368008e-06
3508,2018-01-04 00:00:00,1,71191,33.8667,133.9033,1455,952,560,-2.57,0,東祖谷京上,1.5602501617316688e-05
3509,2018-01-04 00:00:00,1,71231,33.8367,134.7417,1459,1019,10,4.06,0,椿町（蒲生田）,9.999540654405367e-06
3510,2018-01-04 00:00:00,1,71251,33.7717,134.205,1467,976,330,-1.07,0,木頭出原（ワダ）,3.990085580509116e-06
3511,2018-01-04 00:00:00,1,71266,33.7317,134.5383,1472,1003,3,0.91,0,奥河内（本村）,3.790346784131225e-06
3512,2018-01-04 00:00:00,1,71291,33.6117,134.355,1486,988,5,-0.47,0,四方原（杉谷）,3.8737095865379715e-06
3513,2018-01-04 00:00:00,1,72061,34.4717,134.2733,1383,981,20,0.94,0,西村,6.730002700656744e-05
3514,2018-01-04 00:00:00,1,72086,34.3167,134.0533,1401,964,9,0.69,0,上之町,4.391304957055021e-06
3515,2018-01-04 00:00:00,1,72111,34.275,133.7517,1406,940,4,1.11,0,日の出町,9.917331469172653e-06
3516,2018-01-04 00:00:00,1,72121,34.2367,133.9233,1411,953,60,-2.45,0,北,4.2467176765607094e-05
3517,2018-01-04 00:00:00,1,72126,34.2133,134.015,1414,961,185,-1.37,0,香川町安原下,0.00041856411384581164
3518,2018-01-04 00:00:00,1,72146,34.2133,134.4067,1414,992,12,1.97,0,吉田,4.998281456772204e-06
3519,2018-01-04 00:00:00,1,72161,34.12,133.7717,1425,941,65,-2.42,0,財田町財田中,0.000271132454672849
3520,2018-01-04 00:00:00,1,73001,34.25,133.0067,1409,880,9,-2.13,0,大三島町明日,1.5580452172789595e-05
3521,2018-01-04 00:00:00,1,73076,34.0533,132.975,1433,878,27,-0.22,0,山路,1.0678760654403527e-05
3522,2018-01-04 00:00:00,1,73126,33.915,133.08,1450,886,4,0.17,0,周布,2.9189429567967112e-05
3523,2018-01-04 00:00:00,1,73141,33.9367,133.3383,1447,907,90,1.51,0,船木,4.6220439179500175e-05
3524,2018-01-04 00:00:00,1,73151,33.9817,133.5817,1442,926,75,0.6,0,妻鳥町（川東）,8.180736006485788e-06
3525,2018-01-04 00:00:00,1,73166,33.8433,132.7767,1458,862,32,1.98,0,中一万町,1.0817921359851382e-06
3526,2018-01-04 00:00:00,1,73168,33.8267,132.6983,1460,855,4,1.81,0,南吉田町,0.00028064381275396517
3527,2018-01-04 00:00:00,1,73256,33.6167,132.48,1485,838,4,5.92,0,長浜,6.19990546423483e-05
3528,2018-01-04 00:00:00,1,73276,33.6633,132.895,1480,871,511,-3.81,0,西明神,3.540101312370654e-05
3529,2018-01-04 00:00:00,1,73306,33.5083,132.535,1499,842,20,3.78,0,高山,6.101011624727189e-05
3530,2018-01-04 00:00:00,1,73341,33.4467,132.2567,1506,820,143,6.23,0,塩成,5.635518338898088e-05
3531,2018-01-04 00:00:00,1,73406,33.3667,132.5033,1515,840,200,0.83,0,宇和町ひまわり,1.3549740086560114e-05
3532,2018-01-04 00:00:00,1,73442,33.2267,132.5517,1532,844,2,5.9,0,築地町,6.0084328827142e-05
3533,2018-01-04 00:00:00,1,73446,33.2533,132.675,1529,854,129,0.93,0,清延,2.4466556728758904e-06
3534,2018-01-04 00:00:00,1,73516,32.9633,132.57,1564,845,12,3.1,0,御荘和口,4.2601051112665305e-06
3535,2018-01-04 00:00:00,1,74056,33.765,133.3383,1468,907,560,-1.85,0,脇ノ山,2.67950325063965e-05
3536,2018-01-04 00:00:00,1,74071,33.7533,133.575,1469,925,252,1.1,0,寺家,6.01488382345773e-05
3537,2018-01-04 00:00:00,1,74136,33.6983,133.875,1476,949,210,0.68,0,物部町大栃,3.5077860679322317e-05
3538,2018-01-04 00:00:00,1,74181,33.5667,133.5483,1491,923,1,2.68,0,塩田町,1.2691839137348752e-06
3539,2018-01-04 00:00:00,1,74187,33.59,133.6433,1489,931,12,4.16,0,東崎,7.700191138901276e-05
3540,2018-01-04 00:00:00,1,74188,33.545,133.6683,1494,933,9,3.62,0,下島,0.0002226987870499452
3541,2018-01-04 00:00:00,1,74271,33.4883,133.9333,1501,954,6,2.57,0,伊尾木,1.3761972179364834e-05
3542,2018-01-04 00:00:00,1,74296,33.39,132.9217,1513,873,415,-2.93,0,川西路,2.581785088294313e-05
3543,2018-01-04 00:00:00,1,74311,33.385,133.2767,1513,902,4,1.16,0,下分甲,4.0240742957076944e-05
3544,2018-01-04 00:00:00,1,74361,33.2067,133.1283,1535,890,205,-2.4,0,神ノ西,5.965323828930047e-07
3545,2018-01-04 00:00:00,1,74372,33.2517,134.1767,1529,974,185,4.31,0,室戸岬町,0.0002637613742227651
3546,2018-01-04 00:00:00,1,74381,33.17,132.7917,1539,863,72,0.34,0,西土佐江川崎,5.8585197693351185e-08
3547,2018-01-04 00:00:00,1,74436,33.0783,133.1017,1550,888,3,0.61,0,佐賀,6.556361328423794e-05
3548,2018-01-04 00:00:00,1,74447,32.92,132.695,1569,855,2,3.75,0,池島,2.361475388276609e-05
3549,2018-01-04 00:00:00,1,74456,32.99,132.92,1561,873,8,-0.22,0,入田,8.257334247224358e-06
3550,2018-01-04 00:00:00,1,74516,32.7217,133.01,1593,880,31,5.89,0,足摺岬,2.453072898792715e-05
3551,2018-01-04 00:00:00,1,81011,34.615,131.6233,1366,769,50,2.04,0,須佐（下三原上）,7.770560950790862e-06
3552,2018-01-04 00:00:00,1,81071,34.41,131.405,1390,752,2,2.98,0,下五間町,6.5432256798494e-07
3553,2018-01-04 00:00:00,1,81116,34.37,131.055,1395,724,20,0.55,0,油谷新別名（東大坊）,3.3193564136587927e-06
3554,2018-01-04 00:00:00,1,81151,34.3983,131.725,1392,778,310,-0.4,0,阿東徳佐中（栄町）,1.3710256820083784e-07
3555,2018-01-04 00:00:00,1,81196,34.235,131.3067,1411,744,240,-0.75,0,秋芳町秋吉（秋吉台）,0.00018529391352497225
3556,2018-01-04 00:00:00,1,81231,34.2617,131.9517,1408,796,97,0.17,0,錦町広瀬,0.00011835211728422112
3557,2018-01-04 00:00:00,1,81266,34.1867,131.0767,1417,726,40,-2.88,0,豊田町大字中村,2.4142373438445755e-05
3558,2018-01-04 00:00:00,1,81286,34.1617,131.4617,1420,756,18,2.9,0,湯田温泉,2.951930641997368e-06
3559,2018-01-04 00:00:00,1,81321,34.155,132.1783,1421,814,41,0.91,0,川西,7.490758209977033e-06
3560,2018-01-04 00:00:00,1,81371,34.04,131.5333,1435,762,4,3.46,0,植松（塩屋原）,2.784686710091645e-06
3561,2018-01-04 00:00:00,1,81386,34.01,131.8717,1438,789,27,0.6,0,西豊井（上栄町）,2.047279284022445e-06
3562,2018-01-04 00:00:00,1,81397,34.095,132.075,1428,805,68,-1.43,0,玖珂町（阿山）,1.513578849406534e-05
3563,2018-01-04 00:00:00,1,81428,33.9483,130.925,1446,714,3,5.71,0,竹崎町,5.163537154452489e-06
3564,2018-01-04 00:00:00,1,81436,33.93,131.2783,1448,742,5,1.02,0,草江,4.13077907655403e-05
3565,2018-01-04 00:00:00,1,81481,33.9583,132.1133,1445,809,3,1.37,0,南浜,5.0164413087954e-06
3566,2018-01-04 00:00:00,1,81486,33.9033,132.2933,1451,823,5,4.6,0,東安下庄（原）,2.985355993849437e-05
3567,2018-01-04 00:00:00,1,82046,33.8083,130.5383,1463,683,7,0.5,0,ひかりヶ丘,3.089379897536644e-05
3568,2018-01-04 00:00:00,1,82056,33.8517,130.7433,1457,699,20,2.4,0,森下町,1.8154345680093657e-06
3569,2018-01-04 00:00:00,1,82068,33.845,131.035,1458,722,7,5.54,0,空港北町,0.00011504703056180897
3570,2018-01-04 00:00:00,1,82101,33.7133,130.975,1474,718,9,0.9,0,泉中央,4.114677486450365e-05
3571,2018-01-04 00:00:00,1,82136,33.6517,130.6933,1481,695,37,0.18,0,川島,3.3094685618209977e-06
3572,2018-01-04 00:00:00,1,82171,33.56,130.19,1492,655,5,0.79,0,前原,5.1035841728559695e-06
3573,2018-01-04 00:00:00,1,82182,33.5817,130.375,1490,669,3,3.69,0,大濠,2.216832876811091e-06
3574,2018-01-04 00:00:00,1,82186,33.5833,130.4517,1490,676,9,1.78,0,雀居,2.334262747534163e-05
3575,2018-01-04 00:00:00,1,82191,33.4967,130.49,1500,679,52,0.67,0,大佐野,6.143669710098679e-06
3576,2018-01-04 00:00:00,1,82206,33.5583,130.855,1493,708,92,1.14,0,野田,3.2053123030986826e-05
3577,2018-01-04 00:00:00,1,82261,33.405,130.695,1511,695,36,-0.2,0,三奈木（長畑）,8.735745975440784e-06
3578,2018-01-04 00:00:00,1,82306,33.3033,130.4933,1523,679,7,1.09,0,江口（豆津）,0.00010652461738302335
3579,2018-01-04 00:00:00,1,82317,33.225,130.645,1533,691,144,-1.68,0,上陽町北川内,8.141983769141964e-05
3580,2018-01-04 00:00:00,1,82361,33.0067,130.4667,1559,677,40,-0.49,0,笹原町,6.782636236864043e-07
3581,2018-01-04 00:00:00,1,83021,33.675,131.59,1479,767,14,1.1,0,国見町中,5.933998485806657e-05
3582,2018-01-04 00:00:00,1,83051,33.5867,131.245,1489,739,12,2.9,0,是則,1.2734083882908962e-05
3583,2018-01-04 00:00:00,1,83061,33.57,131.4333,1491,754,5,1.12,0,玉津（磯町）,6.805586538893586e-05
3584,2018-01-04 00:00:00,1,83106,33.42,131.3167,1509,745,90,-0.21,0,院内町大副,1.4097686222568189e-05
3585,2018-01-04 00:00:00,1,83121,33.4167,131.5967,1509,767,5,0.01,0,本庄（下本庄）,7.297796641976658e-06
3586,2018-01-04 00:00:00,1,83126,33.4783,131.7367,1502,778,5,3.76,0,武蔵町糸原,0.0003664873048276844
3587,2018-01-04 00:00:00,1,83137,33.3217,130.9283,1521,714,83,-1.0,0,十二町,2.4677272100469243e-06
3588,2018-01-04 00:00:00,1,83191,33.2917,131.155,1524,732,331,-3.17,0,森,8.241632497538295e-05
3589,2018-01-04 00:00:00,1,83201,33.2533,131.3467,1529,747,435,-1.12,0,湯布院町川北,2.6565863438459603e-05
3590,2018-01-04 00:00:00,1,83216,33.235,131.6183,1531,769,5,3.1,0,長浜町,6.687625680038476e-07
3591,2018-01-04 00:00:00,1,83341,33.065,131.6317,1552,770,100,-0.06,0,犬飼町田原,3.793027493864911e-05
3592,2018-01-04 00:00:00,1,83371,32.9733,131.3983,1563,751,261,-1.14,0,会々,8.908344308696852e-06
3593,2018-01-04 00:00:00,1,83401,32.95,131.9017,1565,792,2,4.06,0,中の島,6.1558939753335316e-06
3594,2018-01-04 00:00:00,1,83431,32.845,131.675,1578,774,200,-3.1,0,宇目大字重岡,3.118974143833913e-05
3595,2018-01-04 00:00:00,1,83476,32.795,131.9233,1584,793,2,4.54,0,蒲江大字蒲江浦,4.819934256779617e-05
3596,2018-01-04 00:00:00,1,84012,34.6983,129.445,1356,595,63,4.3,0,上対馬町鰐浦,0.00014345378872865038
3597,2018-01-04 00:00:00,1,84072,34.1967,129.2917,1416,583,4,1.53,0,厳原町久田道,2.1608313087643708e-06
3598,2018-01-04 00:00:00,1,84076,34.285,129.33,1405,586,63,4.33,0,美津島町鶏知（住吉）,0.0005544941599139633
3599,2018-01-04 00:00:00,1,84121,33.8,129.7217,1464,617,97,3.6,0,芦辺町国分東触,2.44136199568672e-05
3600,2018-01-04 00:00:00,1,84122,33.7483,129.785,1470,622,12,0.88,0,石田町筒城東触,4.8006512499361105e-08
3601,2018-01-04 00:00:00,1,84171,33.36,129.55,1516,604,58,4.58,0,戸石川町,4.134205364168196e-06
3602,2018-01-04 00:00:00,1,84183,33.3417,129.7117,1518,616,14,2.03,0,志佐町浦免,1.8963129086620914e-05
3603,2018-01-04 00:00:00,1,84236,33.19,129.09,1537,567,8,7.8,0,前方郷,0.00023286426395081127
3604,2018-01-04 00:00:00,1,84266,33.1583,129.7267,1541,618,4,2.89,0,新港町,2.0242043111359907e-05
3605,2018-01-04 00:00:00,1,84286,33.0133,129.1917,1558,575,80,7.15,0,友住郷,0.0005328587787840908
3606,2018-01-04 00:00:00,1,84341,32.9817,129.1183,1562,569,11,3.55,0,有川郷,1.3896933952972208e-06
3607,2018-01-04 00:00:00,1,84356,32.9483,129.6317,1566,610,43,4.25,0,大瀬戸町瀬戸板浦郷,0.00012837367188890856
3608,2018-01-04 00:00:00,1,84371,32.9167,129.9133,1569,633,3,2.61,0,箕島町,0.00012463885076596394
3609,2018-01-04 00:00:00,1,84496,32.7333,129.8667,1592,629,27,3.22,0,小曽根町,1.602365644491654e-05
3610,2018-01-04 00:00:00,1,84519,32.7367,130.2617,1591,660,678,-0.41,0,小浜町雲仙,4.528575228522726e-06
3611,2018-01-04 00:00:00,1,84523,32.76,130.3617,1588,668,14,4.3,0,新湊,2.4965778691511112e-05
3612,2018-01-04 00:00:00,1,84536,32.6933,128.8267,1596,546,25,7.46,0,吉久木町,2.70256971917675e-05
3613,2018-01-04 00:00:00,1,84537,32.665,128.8317,1600,546,77,6.11,0,堤町,7.603530122237338e-05
3614,2018-01-04 00:00:00,1,84561,32.6117,130.1933,1606,655,13,4.39,0,口之津町丙（西大屋名）,1.6039708154537783e-05
3615,2018-01-04 00:00:00,1,84596,32.5783,129.74,1610,619,190,5.58,0,野母町,0.0002618936615125419
3616,2018-01-04 00:00:00,1,85033,33.4583,129.955,1505,636,23,1.76,0,西唐津,1.8807699456754595e-05
3617,2018-01-04 00:00:00,1,85116,33.2667,129.8783,1527,630,25,0.09,0,新天町,7.660323489734661e-08
3618,2018-01-04 00:00:00,1,85142,33.265,130.305,1528,664,6,1.91,0,栄町,1.560812956185261e-05
3619,2018-01-04 00:00:00,1,85161,33.1167,129.995,1545,639,81,-0.4,0,嬉野町大字下野（丙）,5.6906868228473566e-05
3620,2018-01-04 00:00:00,1,85166,33.1833,130.1483,1538,651,2,1.0,0,福吉（大戸下）,1.7944479136597393e-06
3621,2018-01-04 00:00:00,1,85176,33.1483,130.3017,1542,664,2,0.01,0,川副町大字犬井道,0.0016846519153826992
3622,2018-01-04 00:00:00,1,86006,33.115,130.6917,1546,695,119,-2.33,0,鹿北町岩野,5.185632517296685e-05
3623,2018-01-04 00:00:00,1,86066,33.1033,131.0667,1547,725,448,-3.02,0,赤馬場,0.0001580233094942948
3624,2018-01-04 00:00:00,1,86086,32.915,130.5117,1570,680,15,0.61,0,岱明町中土,1.3312075975458452e-05
3625,2018-01-04 00:00:00,1,86101,32.945,130.7817,1566,702,83,-1.38,0,長田（大塚）,6.689723228421673e-05
3626,2018-01-04 00:00:00,1,86111,32.94,131.04,1567,723,497,-4.18,0,乙姫,2.494751782738563e-05
3627,2018-01-04 00:00:00,1,86141,32.8133,130.7067,1582,696,38,1.8,0,京町本丁,2.2791805865055425e-06
3628,2018-01-04 00:00:00,1,86146,32.8367,130.855,1579,708,193,-0.82,0,馬場楠,0.00016262832085794986
3629,2018-01-04 00:00:00,1,86157,32.8317,131.0133,1580,721,394,-3.37,0,河陽,0.00023587363447553678
3630,2018-01-04 00:00:00,1,86161,32.8217,131.125,1581,729,555,-2.87,0,高森,8.559379654319953e-05
3631,2018-01-04 00:00:00,1,86216,32.6117,130.4783,1606,678,60,4.95,0,三角町波多,4.9064942162149945e-06
3632,2018-01-04 00:00:00,1,86236,32.645,130.81,1602,704,36,0.12,0,豊内,6.770010697676429e-06
3633,2018-01-04 00:00:00,1,86271,32.515,130.4467,1618,675,2,2.08,0,松島町阿村,7.381588123623193e-06
3634,2018-01-04 00:00:00,1,86316,32.4683,130.18,1623,654,30,1.39,0,本渡町本泉,2.1994585383344527e-05
3635,2018-01-04 00:00:00,1,86336,32.4733,130.6067,1623,688,8,1.66,0,高下西町,2.2432378765624128e-05
3636,2018-01-04 00:00:00,1,86451,32.205,130.4067,1655,672,6,0.97,0,大園町,1.4356596543982417e-06
3637,2018-01-04 00:00:00,1,86467,32.2167,130.755,1653,700,146,0.05,0,城本町,2.2287884234536084e-05
3638,2018-01-04 00:00:00,1,86477,32.225,130.905,1653,712,166,-2.62,0,上北,1.528116622851442e-05
3639,2018-01-04 00:00:00,1,86491,32.1967,130.0267,1656,642,3,5.48,0,牛深町,3.0713943111181445e-05
3640,2018-01-04 00:00:00,1,87041,32.7117,131.29,1594,743,350,-1.36,0,押方,6.79256407163118e-05
3641,2018-01-04 00:00:00,1,87066,32.7117,131.82,1594,785,14,2.82,0,北浦町古江,9.017352104328003e-05
3642,2018-01-04 00:00:00,1,87071,32.6433,131.1567,1602,732,590,-4.21,0,鞍岡,3.247540930885562e-05
3643,2018-01-04 00:00:00,1,87141,32.5817,131.6567,1610,772,19,0.98,0,古川町,1.557536610506981e-05
3644,2018-01-04 00:00:00,1,87181,32.4083,131.6,1631,768,20,2.29,0,塩見,4.5773331209978264e-05
3645,2018-01-04 00:00:00,1,87206,32.385,131.3317,1633,746,250,-2.87,0,南郷区神門,2.0199592135906274e-05
3646,2018-01-04 00:00:00,1,87231,32.2417,131.1517,1650,732,258,-1.91,0,竹原,7.4193220124663485e-06
3647,2018-01-04 00:00:00,1,87293,32.1233,131.475,1665,758,57,0.22,0,上江,0.0009824031367848117
3648,2018-01-04 00:00:00,1,87301,32.0467,130.81,1674,704,228,-1.21,0,栗下,2.6003384913660537e-05
3649,2018-01-04 00:00:00,1,87331,32.0633,131.4133,1672,753,8,2.31,0,黒生野,3.992211869781708e-05
3650,2018-01-04 00:00:00,1,87352,32.0,130.9533,1679,716,276,2.47,0,南西方,3.930390554309638e-05
3651,2018-01-04 00:00:00,1,87376,31.9383,131.4133,1687,753,9,5.1,0,下北方町（塚原）,3.214973580770515e-07
3652,2018-01-04 00:00:00,1,87406,31.8433,131.3083,1698,744,134,3.78,0,田野町甲,0.00010981533521598884
3653,2018-01-04 00:00:00,1,87412,31.8767,131.4483,1694,755,6,6.61,0,赤江,2.7850784827409526e-05
3654,2018-01-04 00:00:00,1,87426,31.73,131.0817,1712,726,154,1.21,0,年見町,2.069030876562045e-05
3655,2018-01-04 00:00:00,1,87492,31.5783,131.4067,1730,752,3,5.02,0,油津,1.4043039137992372e-06
3656,2018-01-04 00:00:00,1,87501,31.465,131.22,1744,737,20,2.44,0,寺里,0.00012538535401252794
3657,2018-01-04 00:00:00,1,88061,32.0267,130.2,1676,655,40,4.03,0,赤瀬川,1.6332443654410646e-05
3658,2018-01-04 00:00:00,1,88081,32.0467,130.6267,1674,690,175,-2.6,0,大口目丸,2.446342902497463e-05
3659,2018-01-04 00:00:00,1,88107,31.9167,130.455,1689,676,59,-0.95,0,虎居,4.9579182568058335e-05
3660,2018-01-04 00:00:00,1,88131,31.835,129.8667,1699,629,10,6.64,0,上甑町中甑,1.2352785197788995e-05
3661,2018-01-04 00:00:00,1,88151,31.8333,130.315,1700,665,5,0.48,0,中郷,2.1169662895304004e-05
3662,2018-01-04 00:00:00,1,88166,31.8033,130.7183,1703,697,272,1.02,0,溝辺町麓,0.00025365266082730243
3663,2018-01-04 00:00:00,1,88261,31.6683,130.3283,1719,666,40,3.0,0,東市来町湯田,4.7020290944286973e-05
3664,2018-01-04 00:00:00,1,88286,31.6617,130.8433,1720,707,387,2.4,0,福山町福山,0.00014189616536464494
3665,2018-01-04 00:00:00,1,88317,31.555,130.5467,1733,683,4,5.79,0,南新町,2.1390454858023564e-05
3666,2018-01-04 00:00:00,1,88331,31.5883,130.855,1729,708,360,4.3,0,輝北町市成,5.438713910509464e-05
3667,2018-01-04 00:00:00,1,88371,31.415,130.325,1750,665,9,2.73,0,加世田本町,4.594569216457049e-06
3668,2018-01-04 00:00:00,1,88406,31.4783,131.095,1742,727,70,3.03,0,志布志町志布志,8.432459108655041e-05
3669,2018-01-04 00:00:00,1,88432,31.3867,130.54,1753,683,4,5.99,0,喜入中名町,1.201044549412869e-05
3670,2018-01-04 00:00:00,1,88442,31.3917,130.8633,1752,709,80,1.68,0,王子町,2.624152447539984e-05
3671,2018-01-04 00:00:00,1,88447,31.34,130.9383,1759,715,31,1.9,0,前田,5.294502771617747e-05
3672,2018-01-04 00:00:00,1,88466,31.2717,130.2917,1767,663,30,5.43,0,桜木町,6.298237469183793e-06
3673,2018-01-04 00:00:00,1,88486,31.25,130.6367,1769,690,5,6.49,0,十町（田良）,9.160674827380301e-06
3674,2018-01-04 00:00:00,1,88506,31.2767,131.055,1766,724,8,3.29,0,北方,0.00029274802287643345
3675,2018-01-04 00:00:00,1,88536,31.1983,130.8433,1776,707,182,-0.41,0,田代麓,3.0578961858117545e-05
3676,2018-01-04 00:00:00,1,88612,30.72,130.9817,1833,718,25,11.04,0,鴨女町,0.000258663691383214
3677,2018-01-04 00:00:00,1,88621,30.605,130.9917,1847,719,234,7.95,0,納官,0.0014951315083032816
3678,2018-01-04 00:00:00,1,88666,30.4067,130.9017,1871,712,150,9.59,0,中之上,4.7278966382695895e-05
3679,2018-01-04 00:00:00,1,88686,30.385,130.6583,1873,692,37,11.21,0,小瀬田,0.0002826478844690069
3680,2018-01-04 00:00:00,1,88706,30.235,130.555,1891,684,60,11.84,0,尾之間,1.2752990382742636e-05
